Project Name,Package Name,Type Name,Code Smell
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.skull,StrongBonesModifier,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.skull,StrongBonesModifier,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.skull,SpillingEffect,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.skull,WildfireModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.skull,WitheredModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.upgrades.armor,FeatherFallingModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.upgrades.armor,HasteModifier,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.upgrades.armor,HasteModifier,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.upgrades.armor,LeapingModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.upgrades.armor,LightspeedArmorModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.upgrades.armor,RicochetModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.upgrades.armor,SlotInCharge,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.upgrades.armor,ThornsModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.upgrades.general,OffhandedModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.upgrades.general,OverforcedModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.upgrades.general,SoulboundModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.upgrades.general,TOPModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.upgrades.harvest,BlastingModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.upgrades.harvest,LightspeedModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.upgrades.melee,FieryModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.upgrades.melee,KnockbackModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.upgrades.melee,PaddedModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.upgrades.melee,PiercingModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.upgrades.melee,SeveringModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.upgrades.melee,SweepingEdgeModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.upgrades.ranged,FreezingModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.upgrades.ranged,ImpalingModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.upgrades.ranged,PunchModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.upgrades.ranged,ScopeModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.upgrades.ranged,ScopeModifier,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.upgrades.ranged,SinistralModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.network,EntityMovementChangePacket,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.network,HandleClient,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe,ArmorDyeingRecipe,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe,Serializer,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe,Finished,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe,DisplayRecipe,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe,CreativeSlotRecipe,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe,EnchantmentConvertingRecipe,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe,Serializer,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe,Builder,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe,Finished,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe,ExtractModifierRecipe,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe,ModifierRemovalRecipe,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe,ModifierRemovalRecipe,Insufficient Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe,Serializer,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe,Builder,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe,Finished,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe,ModifierSortingRecipe,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe,Serializer,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe,Builder,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe,Finished,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe.severing,MooshroomDemushroomingRecipe,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe.severing,PlayerBeheadingRecipe,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe.severing,SheepShearingRecipe,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.recipe.severing,SnowGolemBeheadingRecipe,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,BowstringMaterialStats,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,ExtraMaterialStats,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,GripMaterialStats,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,GripMaterialStats,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,HandleMaterialStats,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,HandleMaterialStats,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,HeadMaterialStats,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,HeadMaterialStats,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,LimbMaterialStats,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,LimbMaterialStats,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,RepairKitStats,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,RepairKitStats,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,SkullStats,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,SkullStats,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.stats,SkullToolStatsBuilder,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.transfer,EmptySlottedStorage,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.world.block,BloodSlimeBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.block,BuddingCrystalBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.block,BuddingCrystalBlock,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.world.block,CongealedSlimeBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.block,CrystalBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.block,CrystalClusterBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.block,PiglinWallHeadBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeDirtBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeFungusBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeGrassBlock,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeSaplingBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeTallGrassBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeVineBlock,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeVineBlock,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.world.block,SlimeWartBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.block,StickySlimeBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.block,WoodenDoorBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.client,SkullModelHelper,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.world.client,SlimeArmorLayer,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.world.client,SlimeColorizer,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.world.client,SlimeColorReloadListener,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.client,TerracubeRenderer,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.client,TinkerSlimeRenderer,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.world.data,WorldRecipeProvider,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,ArmoredSlimeEntity,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,EarthSlimeEntity,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,EarthSlimeEntity,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,EnderSlimeEntity,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,EnderSlimeEntity,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,SkySlimeEntity,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,SkySlimeEntity,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,SlimePlacementPredicate,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.entity,TerracubeEntity,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world,TinkerStructures,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.world,TinkerStructures,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.world,TinkerWorld,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.world,TinkerWorld,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.world,WorldClientEvents,Imperative Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world,WorldEvents,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,AbstractIslandStructure,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,BloodSlimeIslandStructure,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,BloodSlimeIslandStructure,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,BloodSlimeIslandStructure,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,ClayIslandStructure,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,ClayIslandStructure,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,ClayIslandStructure,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,ClayIslandStructure,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,EarthSlimeIslandStructure,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,EarthSlimeIslandStructure,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,EarthSlimeIslandStructure,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,EarthSlimeIslandStructure,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,EnderSlimeIslandStructure,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,EnderSlimeIslandStructure,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,EnderSlimeIslandStructure,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,EnderSlimeIslandStructure,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,SkySlimeIslandStructure,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,SkySlimeIslandStructure,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,SkySlimeIslandStructure,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,SkySlimeIslandStructure,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,AbstractSlimeIslandVariant,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,BloodSlimeIslandVariant,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,BloodSlimeIslandVariant,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,ClayIslandVariant,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,EarthSlimeIslandVariant,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,EarthSlimeIslandVariant,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,EnderSlimeIslandVariant,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,EnderSlimeIslandVariant,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,IslandVariants,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,SkySlimeIslandVariant,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,SkySlimeIslandVariant,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.config,SlimeFungusConfig,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.config,SlimeTreeConfig,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.config,SlimeTreeConfig,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.config,Builder,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.feature,SlimeFungusFeature,Unutilized Abstraction
